genome,cluster,score
MK290764.fna,0_1088,1.3252789370925364
MK301438.fna,0_2180,1.2626819200809658
MK301439.fna,0_2346,1.2371829288806309
MK301440.fna,0_2227,1.2562849461066494
MK301441.fna,0_2148,1.266300735763267
MK301442.fna,0_2463,2.1764413229785493
MK348510.fna,0_924,1.3351267858807185
MK359990.fna,0_625,1.3946518136375485
MK360024.fna,0_1348,1.3142594811212684
MK360025.fna,0_2532,1.1444079667715479
MK417515.fna,0_220,2.5925028409568425
MK448665.fna,0_1673,1.2989805150834384
MK448668.fna,0_1703,2.297547179007174
MK448841.fna,0_727,2.3769253744218295
MK448669.fna,0_1818,1.2906523054977828
MK448671.fna,0_1587,1.3033039004372777
MK448672.fna,0_1442,1.3102966057906147
MK448673.fna,0_820,1.3499465888876223
MK448674.fna,0_1752,1.2945983104023844
MK448675.fna,0_1175,1.3212215126656472
MK448676.fna,0_935,1.3340070696750042
MK448677.fna,0_1676,2.297895609866702
MK448678.fna,0_1534,1.3062820549913972
MK448679.fna,0_1763,1.2940580778321373
MK448680.fna,0_1918,1.2844678830680545
MK448681.fna,0_1163,1.321928616319127
MK448682.fna,0_1720,1.2962915987760861
MK448683.fna,0_1238,1.3183490434393295
MK448769.fna,0_1689,2.2967051214138694
MK448685.fna,0_1868,2.287583459293886
MK448686.fna,0_1440,1.3104368852763177
MK448687.fna,0_1887,1.2864646811972205
MK448859.fna,0_1129,2.3231580252812165
MK448789.fna,0_1400,2.3122300630278922
MK448690.fna,0_982,1.3304801086474183
MK448691.fna,0_1537,2.305949860901734
MK448692.fna,0_952,1.332969083612173
MK448871.fna,0_1422,2.3112048238031124
MK448694.fna,0_1276,1.3169350782501734
MK448695.fna,0_2106,1.2707944773024118
MK448698.fna,0_2364,1.2320360945325435
MK448700.fna,0_959,1.332521317043088
MK448701.fna,0_2005,1.2786023453416293
MK448702.fna,0_1232,1.3187491234126054
MK448703.fna,0_926,1.3349293245556835
MK448704.fna,0_1434,1.3107117859420065
MK448705.fna,0_1455,1.3099184792027012
MK448706.fna,0_1909,1.2852142923610272
MK448707.fna,0_1203,1.3198726717718339
PP766242.fna,0_1669,2.2983502365046613
MK448709.fna,0_1500,2.307985179337353
MK448711.fna,0_930,1.3347461511485301
MK448712.fna,0_2371,2.2269386728107174
MK448714.fna,0_1842,1.2891583303812197
MK448715.fna,0_1924,1.284236765348672
MK448716.fna,0_1277,1.3169036683309843
PP091924.fna,0_738,2.3638661451327048
MK448718.fna,0_1347,1.3142594811212684
MK448719.fna,0_1491,1.3083830197676147
MK448720.fna,0_2407,1.2096117518518623
MK448721.fna,0_2019,1.2777701348039026
MK448722.fna,0_1834,1.289621850570199
MK448723.fna,0_1391,1.3128185448161505
MK448724.fna,0_1731,1.2956978510557033
MK448894.fna,0_2239,2.2517484726777495
MK448726.fna,0_2027,1.2771925985099561
MK448727.fna,0_1525,1.3068750088129222
MK448928.fna,0_2014,2.277767720484054
MK448730.fna,0_1425,1.3111853075570732
MK448731.fna,0_1915,1.2848990502126525
MK448732.fna,0_1970,1.2811232263058248
MK448733.fna,0_1747,1.2946911182853875
MK448734.fna,0_2253,1.2530214001321114
MK448735.fna,0_1751,1.2946273171270173
PP766234.fna,0_1629,2.299776912789452
MK448737.fna,0_1782,1.293125488596996
MK448738.fna,0_1558,1.3052515219100447
MK448739.fna,0_2324,1.2420554576686187
MK448740.fna,0_1467,1.3093283680362608
MK448741.fna,0_1746,1.2947085153484048
MK448742.fna,0_1787,1.2928507777054867
MK448743.fna,0_1552,1.3055606440704715
MK448744.fna,0_1535,2.3062270698698253
MK448746.fna,0_1742,1.2949577202107752
MK448747.fna,0_1152,1.322500809643496
MK448748.fna,0_1539,1.306161069340166
MK448749.fna,0_1045,1.326909913972484
MK448750.fna,0_1193,1.3203781814096667
MK448751.fna,0_1644,1.300408635812086
MK448752.fna,0_1670,1.2991567040784737
MK448753.fna,0_1681,1.29851377640419
MK448754.fna,0_1837,2.289509032925625
MK448755.fna,0_1726,2.295940157840323
MK448757.fna,0_1172,1.3213395232906207
MK448758.fna,0_1263,2.317280287830123
MK448760.fna,0_1459,2.3097432021519375
MK448762.fna,0_1307,2.314408229730976
MK448763.fna,0_2086,1.2724455008094973
MK448764.fna,0_2254,1.252923013083167
MK448794.fna,0_1582,2.303458650611518
MK448766.fna,0_1638,1.3008600503466146
MK448767.fna,0_2059,2.2745017593304366
MK448768.fna,0_1313,1.3154011677578903
MK448770.fna,0_1598,2.3017451932543285
MK448771.fna,0_1985,1.280046430234394
MK448772.fna,0_1346,1.3143919283598677
MK448773.fna,0_1892,1.2861994999652113
MK448774.fna,0_2124,1.268804375148405
MK448775.fna,0_1213,1.3194073893119413
MK448787.fna,0_2032,2.275787442348941
MK448777.fna,0_1920,1.2843888441587983
MK448973.fna,0_1396,2.309227862840719
MK448779.fna,0_1521,1.3069901176003103
MK448781.fna,0_1428,1.3110939122252336
MK448782.fna,0_1041,2.32501672414239
MK448783.fna,0_1734,1.2956285708548756
MK448978.fna,0_1527,2.303488026505875
MK448788.fna,0_1269,1.3170868288434354
MK448790.fna,0_1719,1.2964239617707602
MK448791.fna,0_1204,1.319784861423317
MK448793.fna,0_1265,1.3171809655549391
MK448795.fna,0_847,1.3453846570077133
MK448796.fna,0_835,1.3480770708671863
MK448797.fna,0_1510,2.3071295789329773
MK448967.fna,0_1701,2.2976716642343393
MK448800.fna,0_1490,2.308419421878248
MK448804.fna,0_2262,1.252324704288601
MK448991.fna,0_2117,2.269279147670091
MK448806.fna,0_1279,1.3168617813699974
MK448810.fna,0_1642,1.3007642032460134
MK448811.fna,0_1260,1.3173952358429357
MK448812.fna,0_1363,1.3139359704141382
MK448814.fna,0_2115,1.269827718735316
MK448815.fna,0_2198,1.2603373543849417
MK448984.fna,0_1951,2.2817379993393114
MK448817.fna,0_1130,1.3234223395106715
MK448818.fna,0_1362,1.313941277756058
MK448819.fna,0_1546,1.305775665920876
MK448820.fna,0_2076,1.2735222026341186
MK448821.fna,0_1621,1.3015185588717277
MK448822.fna,0_1511,1.3074608799093177
MK448823.fna,0_1712,2.297153386502161
MK449003.fna,0_1374,2.3126625580220113
MK448825.fna,0_1599,2.3013691637557834
MK448826.fna,0_1869,2.28754615383745
MK448828.fna,0_2135,1.2676054418097236
MK448829.fna,0_1721,1.2962800851365848
MK448830.fna,0_2171,1.2636675679550304
MK448831.fna,0_1844,2.289104783558055
MK448832.fna,0_1029,2.3276037474802584
MK448833.fna,0_1625,2.3003178807620532
MK449009.fna,0_1471,2.3081377832919707
MK448835.fna,0_1738,2.29532810096847
MK448837.fna,0_1770,1.2937088260625162
MK448838.fna,0_2134,1.2677958786553036
MK448842.fna,0_2226,1.2562849461066494
MK448844.fna,0_2337,1.2388842818882817
MK448845.fna,0_1755,1.2944416070985816
MK448846.fna,0_1562,1.3048700331071177
MK448847.fna,0_1643,1.3005780262525377
MK448849.fna,0_1477,1.3090354242771478
MK448850.fna,0_1092,1.3251479281950775
MK448851.fna,0_1038,1.3270948200954185
MK448852.fna,0_1316,1.3153537171326528
MK448854.fna,0_922,1.335189358094794
MK448855.fna,0_2092,1.2718471657374049
MK448856.fna,0_2504,1.1524151407079266
MK448858.fna,0_914,1.335766097968465
MK448860.fna,0_1494,1.30831767138113
MK448861.fna,0_1678,1.298673263407311
MK448862.fna,0_1516,1.3072256263278765
MK448863.fna,0_2196,1.2606564041109602
MK448864.fna,0_2265,1.2521484169216377
MK448865.fna,0_2084,1.2725225853828843
MK448869.fna,0_1935,2.283602971873953
MK448873.fna,0_1349,1.3142594811212684
MK448874.fna,0_1767,1.2937612496512996
MK448875.fna,0_1622,1.3015129390463946
MK448876.fna,0_955,1.3326430841303094
MK448877.fna,0_1282,1.316667949004919
MK448878.fna,0_1604,1.3023095017638462
MK448879.fna,0_1762,1.294255738110091
MK448881.fna,0_2140,1.2673424959465138
MK448882.fna,0_2122,1.2689088859149282
MK448883.fna,0_1947,1.2828816127343932
MK448884.fna,0_1687,1.2982629170646653
MK448885.fna,0_1578,1.3038160797842684
MK448886.fna,0_1630,1.3010459857995715
MK448887.fna,0_1580,1.3036881481589568
MK448888.fna,0_2090,1.2722333770281007
MK448889.fna,0_2418,1.1861754890152847
MK448890.fna,0_2220,1.25700356551955
MK448891.fna,0_1932,1.283804279852676
MK448892.fna,0_1967,1.2813576799486084
MK448893.fna,0_1942,1.2832792679938372
MK448895.fna,0_1828,1.2899480979375122
MK448896.fna,0_2116,1.2696520727302718
MK448898.fna,0_1695,1.2978746544284312
MK448899.fna,0_1606,1.3022310971265547
MK448900.fna,0_1857,1.2884552215038205
MK448901.fna,0_2142,1.2670989872175689
MK448902.fna,0_1003,1.3286874725960627
MK448903.fna,0_1618,1.3017151611857027
MK448904.fna,0_1852,1.2887951431038691
MK448905.fna,0_1545,1.3058142370588448
MK448907.fna,0_2126,1.2687521008965996
MK448908.fna,0_1305,1.315648797146352
MK448909.fna,0_2025,1.2772868669034279
MK448910.fna,0_1142,1.3231529039502181
MK448912.fna,0_2219,1.2570173618435136
MK448913.fna,0_2104,1.2708721500971896
MK448914.fna,0_2213,1.2580701906727292
MK448915.fna,0_1574,1.3039717209722101
MK448917.fna,0_1343,1.314471357943495
MK448918.fna,0_2257,1.2527120334627044
MK448919.fna,0_1628,1.3011473380725675
MK448920.fna,0_2144,1.266716720448887
MK448921.fna,0_1482,1.3088888040651203
MK448924.fna,0_1739,1.2952587026805826
MK448925.fna,0_1793,1.2922533983990152
MK448926.fna,0_1503,1.3079142545190052
MK448927.fna,0_1846,1.289051223527402
MK448930.fna,0_1704,1.2976058901157494
MK448931.fna,0_1937,1.28339536827598
MK448932.fna,0_1886,1.286476727198441
MK448933.fna,0_921,1.3353336867342032
MK448934.fna,0_1427,1.3111584305700537
MK448936.fna,0_1706,2.2973702597988375
MK448937.fna,0_2670,1.065905070704893
MK448940.fna,0_1822,1.2903566981105867
MK448941.fna,0_920,1.3353336867342032
MK448942.fna,0_2398,1.2148761338412744
MK448944.fna,0_1047,1.3268649129898216
MK448945.fna,0_1569,1.304332601375941
MK448946.fna,0_948,1.3332994490863284
MK448949.fna,0_1293,1.3160959216240657
MK448950.fna,0_1184,1.3208413906034844
MK448951.fna,0_1601,1.302331897890102
MK448952.fna,0_1456,1.3098806303041437
MK448953.fna,0_1016,1.3281363434718148
MK448954.fna,0_1353,1.3141428606883085
MK448955.fna,0_1252,1.317724068936963
MK448956.fna,0_1298,1.316001313249206
MK448957.fna,0_859,1.342941895062674
MK448958.fna,0_1301,1.315901404115018
MK448959.fna,0_1410,1.3118722282011288
MK448961.fna,0_1554,1.3054834047756376
MK448962.fna,0_2145,1.2667101237376857
MK448963.fna,0_2216,1.2580152670919373
MK448964.fna,0_1958,1.2818996553052258
MK448965.fna,0_1359,1.3139943440419897
MK448966.fna,0_1385,1.31310110470111
MK448969.fna,0_2131,1.2680648322998072
MK448970.fna,0_878,1.339190010008124
MK448971.fna,0_988,1.3299187244117476
MK448972.fna,0_1980,1.2803873743159788
MK448976.fna,0_1758,1.2943254576261793
MK448977.fna,0_1270,1.3170868288434354
MK448980.fna,0_1375,1.313319436811442
MK448982.fna,0_1788,1.292844929015406
MK448985.fna,0_1888,1.2864164905088398
MK448986.fna,0_1707,1.2975143199321346
MK448987.fna,0_947,1.3334789958504203
MK448988.fna,0_1823,1.2903271152268783
MK448990.fna,0_1155,1.3222251189424763
MK448992.fna,0_2085,1.2724583501388276
MK448993.fna,0_1433,1.3108625639455012
MK448994.fna,0_1559,1.3051189061549215
MK448995.fna,0_1248,1.3179742746289995
MK448997.fna,0_831,1.3488828465398361
MK448998.fna,0_1170,1.321380555435855
MK448999.fna,0_1976,1.2806844886853468
MK449000.fna,0_1388,1.3129998519211155
MK449004.fna,0_1856,1.2885506918245282
MK449005.fna,0_1444,1.3102804138631146
MK449012.fna,0_2045,1.2756027397352936
MK450538.fna,0_1098,1.3248806265675572
MK473382.fna,0_1975,1.280709229875558
MK504442.fna,0_1300,1.3159329593342775
MK504443.fna,0_414,1.5754740383880468
MK504444.fna,0_341,1.582326001823953
MK504445.fna,0_554,1.4610004202856408
MK504446.fna,0_410,1.5757380665619265
MK533143.fna,0_931,1.334731683507131
MK560763.fna,0_833,1.348692989040389
MK570225.fna,0_721,1.3791425582972052
MK618716.fna,0_997,1.3291234119039457
OR844991.fna,0_24,2.618571854226617
MK693030.fna,0_338,1.5825140521448127
MK721183.fna,0_2533,1.144350028394793
MK721184.fna,0_2528,1.1452867320982354
MK721185.fna,0_2561,1.1390593577159387
MK721186.fna,0_1285,1.316594561885975
MK721187.fna,0_1420,1.3113464996570308
MK721188.fna,0_2586,1.1352256976725084
MK721189.fna,0_643,1.3912064235561998
MK721190.fna,0_1326,1.3150951927795353
MK721191.fna,0_1393,1.3127171601658163
MK721192.fna,0_235,1.5920851567964478
MK721193.fna,0_2570,1.1378685933756332
MK721194.fna,0_655,1.3897813768495357
MK721195.fna,0_2590,1.1347538092413432
MK721196.fna,0_2576,1.1372707535592306
MK721197.fna,0_2553,1.1400072899904892
MK721198.fna,0_2548,1.1405858615954658
MK721199.fna,0_1325,1.3151374218660776
MK721200.fna,0_1572,1.3041716672910217
MK759918.fna,0_790,1.357276440691162
MK903033.fna,0_2612,2.128206116029491
MK779875.fna,0_731,1.3757235947343176
MK792752.fna,0_408,1.5760446360198799
MK800154.fna,0_633,1.3931976972152076
MK801682.fna,0_1167,1.3217546160224711
OR453399.fna,0_1113,2.3242418134814566
MK893987.fna,0_527,1.480559421104712
MK911750.fna,0_2069,1.2739756373269908
MK922546.fna,0_2611,1.1298537933308954
MK922547.fna,0_2609,2.129959503544084
MK982307.fna,0_1366,1.3137554435633283
MN013088.fna,0_1119,1.324021016862606
MN013089.fna,0_142,1.6058737421875149
MN027503.fna,0_190,1.5989003639109232
MN038176.fna,0_82,1.6128137974076004
MN038178.fna,0_62,1.6148119967080437
MN038179.fna,0_86,1.6125456183452793
MN043729.fna,0_95,1.6121978335579024
MN043730.fna,0_124,1.6082528849855118
MN045228.fna,0_315,1.5837033136668617
MN065183.fna,0_2189,1.2617997676710355
MN082625.fna,0_2496,1.1594142941301278
MN091625.fna,0_377,1.5791571827395359
MN091626.fna,0_5,1.7226726204763505
MN098325.fna,0_2601,1.1321215415273098
MN103542.fna,0_703,1.3816126543393086
MN114083.fna,0_589,2.412566269332006
MN128593.fna,0_592,1.416014536871331
MN150686.fna,0_135,1.6072969311348526
MN153503.fna,0_50,1.616784081428063
MN176219.fna,0_867,1.3406779062007415
MN176220.fna,0_756,2.3690546633230696
MN176222.fna,0_714,1.3800643121920086
MN176223.fna,0_696,2.379625471357433
MN176225.fna,0_707,1.3808769109870784
MN176226.fna,0_719,1.3794096810991658
MN176227.fna,0_915,1.3357516981248967
MN176228.fna,0_941,1.3337213909918515
MN176229.fna,0_718,1.3796843176448288
MN176230.fna,0_757,1.3688723415760062
MN176231.fna,0_761,2.367506716256773
MN241318.fna,0_199,1.597563239955969
MN270258.fna,0_492,2.5290833535876085
MN270260.fna,0_679,2.3853193938444166
MN270261.fna,0_566,1.4518086501678682
MN270263.fna,0_796,2.3564794573134926
MN270265.fna,0_2097,1.2714344484979403
MN270266.fna,0_571,2.4424514700142734
MN270268.fna,0_646,1.3909608786518888
MN270269.fna,0_699,1.382330420156733
MN270270.fna,0_854,1.3444643452213612
MN270274.fna,0_799,1.355911511928491
MN270275.fna,0_851,1.3451549444707385
MN270276.fna,0_605,1.40454580008829
MN270277.fna,0_748,1.3709190776043534
MN270278.fna,0_834,1.3482312142687016
MN270279.fna,0_493,1.5297459787313725
MN337887.fna,0_2491,1.1691716805743382
MN417334.fna,0_769,1.365286414774082
MN524844.fna,0_2546,1.1411864156123017
MN524845.fna,0_2523,1.1465982478979782
MN528768.fna,0_657,1.389373032697807
MN534315.fna,0_1304,2.3157067122036246
MN534316.fna,0_1796,2.2919599640675172
MN534319.fna,0_1754,1.2944938540991027
MN534320.fna,0_1675,1.2987928018351278
MN552143.fna,0_735,1.375355921026019
MN552145.fna,0_483,1.5529931566924247
MN552146.fna,0_2388,1.2198358826447588
MN552148.fna,0_2333,1.239759861700243
MN552149.fna,0_2355,1.2346285837510615
MN552150.fna,0_2157,1.26525395365102
MN604230.fna,0_929,1.3347847268137571
MN604698.fna,0_905,1.3366187840164634
MN689503.fna,0_2489,1.1699147000878347
MN689504.fna,0_2485,1.1713112822578275
MN689505.fna,0_2425,1.1832209282675308
MN689506.fna,0_2484,1.1726379061182275
MN689507.fna,0_2459,1.1779144622913105
MN689508.fna,0_2466,1.1766896918479097
MN689509.fna,0_1861,1.2881864859706327
MN689510.fna,0_2494,1.1665195151991719
MN689511.fna,0_2497,1.1588404746467882
MN689512.fna,0_2443,1.1802845498442323
MN689513.fna,0_2486,1.1705935750618268
MN689514.fna,0_2260,1.2525008486556888
MN689515.fna,0_2451,1.179082988206381
MN689516.fna,0_2105,1.270865678425353
MN689517.fna,0_2300,1.2477300678058594
MN689518.fna,0_2369,1.2287847313181617
MN689519.fna,0_2315,1.2440269957248522
MN689520.fna,0_2330,1.2408252423718462
MN689521.fna,0_1847,1.289039319504103
MN689522.fna,0_2160,1.2649615441622473
MN689523.fna,0_2325,1.2417300547536319
MN689524.fna,0_2308,1.2460170795392242
MN689525.fna,0_2406,1.209791875183344
MN689526.fna,0_2464,1.1767196466346155
MN689527.fna,0_2426,1.183172474124531
MN689528.fna,0_2414,1.1915008154192206
MN689529.fna,0_2429,1.1822108489322125
MN689530.fna,0_2087,1.272432650719784
MN689531.fna,0_2444,1.1801863109532373
MN689532.fna,0_2450,2.178712008897299
MN718463.fna,0_925,1.3350353017373635
MN727882.fna,0_904,1.3367143825303902
MN830252.fna,0_763,1.3673131148276836
MN830253.fna,0_649,1.3906330529385054
MN830254.fna,0_811,1.3529606176726148
MN830255.fna,0_810,1.3531866534580295
MN830256.fna,0_1617,1.301788139590339
MN830257.fna,0_1820,1.2904572497799673
MN830258.fna,0_1256,1.3175936392026428
MN830259.fna,0_1214,1.319391862713604
MN854830.fna,0_318,1.5834089099508333
MN857617.fna,0_2493,1.1668645668644761
MN871443.fna,0_653,1.3898487360162766
MN882550.fna,0_2234,2.2520532859135822
MN882551.fna,0_2110,1.2705159214144817
MN882552.fna,0_2127,1.2687455657302174
MN882553.fna,0_1508,1.3076412506598727
MN882554.fna,0_2232,1.2545756088978433
MN904502.fna,0_593,1.4154033780560167
MN904510.fna,0_1043,1.3269649025117576
MN935200.fna,0_494,1.5287200300770127
MN938931.fna,0_2095,1.27153124950447
MN939408.fna,0_651,1.390188954553484
MN939539.fna,0_424,1.573907138665139
MN939540.fna,0_428,1.572374057606138
MN995824.fna,0_1737,2.295361420505647
MT013111.fna,0_1082,1.3254098669975893
MT080586.fna,0_340,2.582457590666616
MT080583.fna,0_247,1.5897834226596834
MT080588.fna,0_419,2.574467557950617
MT080585.fna,0_277,2.5860363899889056
MT080599.fna,0_276,2.5860481072129446
MT080593.fna,0_357,2.5808769800095983
MT080595.fna,0_440,1.5699241877913828
MT104122.fna,0_597,1.4128370823828198
MT119359.fna,0_1512,1.307439006603739
MT119360.fna,0_540,1.47441184874156
MT119361.fna,0_542,1.4736551842972156
MT136606.fna,0_1785,1.2928858665382288
MT151604.fna,0_119,1.6091937483635514
MT193276.fna,0_1972,1.280925595128632
MT210152.fna,0_901,1.3369388735116106
MT254578.fna,0_35,1.6214777214753275
MT311967.fna,0_724,1.3773070499351858
MT325768.fna,0_406,1.5760605086600452
MT350292.fna,0_1390,1.312861218932619
MT350293.fna,0_1486,1.3088344751496899
MT366568.fna,0_918,1.3354154304014219
MT410774.fna,0_1848,1.288979789596953
MT411892.fna,0_202,1.5973949795443447
MT416612.fna,0_213,1.5960615530749873
MT422786.fna,0_807,1.3542383872006183
MT423823.fna,0_1445,2.3089979638107323
MT430910.fna,0_2185,1.262056028419912
MT438761.fna,0_412,1.5755424620430034
MT459794.fna,0_2462,1.177038907510433
MT500540.fna,0_1435,1.3106417462651256
MT514532.fna,0_797,1.3561039059444573
MT520979.fna,0_1449,1.3100968209195587
MT554104.fna,0_183,1.6004961051983555
PQ217616.fna,0_90,2.609629299433271
MT596497.fna,0_1053,2.3265903308701406
MT596498.fna,0_1135,1.3233054557029398
MT596499.fna,0_506,1.4973937327768643
MT596500.fna,0_2563,1.1388811588048098
MT596501.fna,0_296,1.5846497503326664
MT596502.fna,0_351,1.5814839465555206
MT596506.fna,0_344,2.582084543357087
MT601270.fna,0_201,1.5974323820159158
MT601271.fna,0_217,1.595377236049091
MT601272.fna,0_477,1.5586810427306452
MT601273.fna,0_481,1.5552128526413305
MT601274.fna,0_475,1.5596418120665718
MT627482.fna,0_1275,1.316950781506164
MT661597.fna,0_1233,1.3186972066044031
MT661598.fna,0_1164,1.3218774542330456
MT668623.fna,0_407,1.5760493979337546
MT700412.fna,0_773,1.3627494615454783
MT724048.fna,0_1215,1.3193608061859554
MT745954.fna,0_1631,1.3010347215152502
MT745955.fna,0_1432,1.3109379137051755
MT745956.fna,0_1548,1.305742599491552
MT757399.fna,0_2545,2.1411818573727928
MT758689.fna,0_349,1.5818196149449189
MT777452.fna,0_2380,1.2225772560407235
MT786458.fna,0_274,1.5862367154546622
MT787017.fna,0_324,1.5831356161609893
MT829326.fna,0_1338,1.3147147609877377
MT856905.fna,0_218,1.5952203513914807
MT857001.fna,0_1414,1.3114807350636473
MT859305.fna,0_1962,1.281758133175512
MT880870.fna,0_2068,1.2740776891971382
MT880871.fna,0_1879,1.2871382302856764
MT899504.fna,0_899,1.3370486462826032
MT900487.fna,0_2182,1.262412940434345
MT900488.fna,0_1883,1.286681407044827
MT909815.fna,0_150,1.6053847854873897
MT926124.fna,0_2613,1.1291588818575975
MT939240.fna,0_575,1.4362254748194907
MT939241.fna,0_536,2.4759506935745517
MT939242.fna,0_985,1.3302586829511416
MT956952.fna,0_1271,1.3170815978293557
MT980836.fna,0_1765,1.2938777012232179
MT980837.fna,0_1841,1.289205916474864
MT980838.fna,0_1806,1.2913071191195589
MT980839.fna,0_1716,1.2966309767929074
MT980840.fna,0_1777,1.2934640151674186
MT980841.fna,0_1802,1.291630846176937
MW001214.fna,0_378,1.579102410214079
MW004544.fna,0_231,1.5924431149575038
MW004545.fna,0_251,1.5889818126724733
MW012634.fna,0_2338,1.2388242840317276
MW032477.fna,0_2242,1.2539748472882772
MW041632.fna,0_2336,1.2389667518825562
MW041633.fna,0_2266,1.2520355178531548
MW041634.fna,0_2331,2.2381751560403713
MW041636.fna,0_2258,1.2526979608635647
MW041637.fna,0_2332,1.240140422588306
MW041638.fna,0_2312,1.244414778356353
MW041639.fna,0_2291,2.2485874280824882
MW057920.fna,0_2544,1.1419962951827913
MW084976.fna,0_45,1.6176180039223729
MW627293.fna,0_1123,2.321160671400293
MW218148.fna,0_11,1.7160930037771847
MW221967.fna,0_1253,1.3176666895054585
MW238767.fna,0_1171,1.3213651692899835
MW248466.fna,0_7,1.720960207161717
MW281503.fna,0_53,1.6165075898483896
MW286254.fna,0_2582,1.1354793673289247
MW348917.fna,0_2392,1.2181346920391127
MW349128.fna,0_3,1.727253770273752
MW349129.fna,0_8,1.7199880926761915
MW354669.fna,0_717,2.3799167168758175
MW354670.fna,0_2506,1.1515311762771971
MW354676.fna,0_716,1.3799429429195187
MW363798.fna,0_257,2.585234593749124
MW363799.fna,0_2627,1.1239385936732393
MW364971.fna,0_1107,1.32440573361737
MW364972.fna,0_1162,1.3219899949149898
MW364974.fna,0_1156,1.3221842460910165
MW364975.fna,0_957,1.3326284756846145
MW392801.fna,0_546,2.463646241733444
MW584228.fna,0_120,2.6083729320779847
MW394467.fna,0_754,1.3694567459280438
MW419084.fna,0_160,2.6020454850355885
MW419086.fna,0_172,1.6015939110922761
MW419087.fna,0_151,1.6053639838843141
MW419775.fna,0_2537,1.143246251819309
MW430345.fna,0_361,1.5806650312219377
MW476489.fna,0_1364,1.3138563447152696
MW476490.fna,0_846,1.3453938404566141
MW477480.fna,0_2503,2.1471864023950165
MW478289.fna,0_1399,1.3123646136477887
MW478290.fna,0_2075,1.2736436371291404
MW478291.fna,0_725,1.3771325612101646
MW478292.fna,0_828,1.3493612738610725
MW512570.fna,0_969,1.3315104535829216
MW512571.fna,0_1615,1.301827425497859
MW512572.fna,0_2224,1.2564233269684264
MW512573.fna,0_747,1.371408414517112
MW546070.fna,0_227,2.59226610980422
MW546073.fna,0_240,2.5906150018309377
MW554488.fna,0_1070,1.3257770564525795
MW589261.fna,0_520,1.4854346855332392
MW623430.fna,0_2578,1.1363348243436167
MW633168.fna,0_353,1.5814142728982148
MW672041.fna,0_2098,1.2713698905116901
MW677132.fna,0_697,1.3824775598762744
MW679027.fna,0_2610,1.12999003287054
MW749002.fna,0_221,1.5946135363441276
MW749003.fna,0_14,1.7089259173054665
MW749006.fna,0_25,1.6587678271232158
MW749007.fna,0_225,1.5938997805243624
MW749009.fna,0_611,1.4001731098531067
MW787012.fna,0_72,1.6133745610647767
MW791312.fna,0_2403,1.2117294452286962
MW815121.fna,0_2600,1.1326481077721384
MW846279.fna,0_1049,1.32682990577687
MW864250.fna,0_2598,2.1306354217233894
MW864251.fna,0_2618,2.117704021676908
OP432864.fna,0_346,2.5789332371280955
MW924497.fna,0_912,1.3358572748093547
MW924889.fna,0_1211,1.319469484605745
MW927512.fna,0_1611,2.2997478818168684
MW927513.fna,0_1515,2.305410774385635
MW927515.fna,0_1198,1.3200533460505604
MW927516.fna,0_1543,1.3058417836776326
MW927519.fna,0_1894,1.2860788559035758
MW927521.fna,0_1538,2.3061160063750186
MW927522.fna,0_1205,1.3197641950033576
MW927523.fna,0_1544,1.3058362746334264
MZ041098.fna,0_1160,1.322107588752362
MZ089978.fna,0_2655,1.0938924702770607
MZ089979.fna,0_2662,1.0878437398773944
MZ092003.fna,0_535,1.4762267098058333
MZ147816.fna,0_157,1.6041652250491603
MZ152915.fna,0_2560,1.1391305963543221
MZ272341.fna,0_1351,2.313974350392197
MZ218124.fna,0_934,1.3343600171190193
MZ308445.fna,0_1616,1.3018162016780934
MZ326865.fna,0_1235,1.3186452773806643
MZ333456.fna,0_1564,1.3047593312409127
MZ333457.fna,0_672,1.3869635915566647
MZ333458.fna,0_1557,1.3053012319451995
MZ333461.fna,0_1074,1.3256262318209244
MZ333462.fna,0_214,1.595919647589794
MZ361825.fna,0_1814,1.2909121075355685
MZ368140.fna,0_2183,1.2624062116724044
MZ384014.fna,0_2405,1.2102372528699266
MZ398135.fna,0_674,2.3851926109553263
MZ399596.fna,0_680,1.3849599734202371
MZ401005.fna,0_2565,1.138583835263888
MZ401006.fna,0_1452,1.3100157746599117
MZ401007.fna,0_2583,1.135394843698605
MZ401008.fna,0_2564,2.138539600386016
MZ417354.fna,0_317,2.5819533607624674
MZ417318.fna,0_253,2.588551890357636
MZ417319.fna,0_325,1.583103350940084
MZ417320.fna,0_254,1.5886405673257733
MZ417337.fna,0_282.376,2.5823774271666036
MZ417322.fna,0_331,1.5828127480102858
MZ417323.fna,0_266,1.5868250739041048
MZ417325.fna,0_358,1.5807955199638544
MZ417326.fna,0_467,1.5620777828616959
MZ417327.fna,0_456,1.5675784373451522
MZ417328.fna,0_299,2.5810215897403244
MZ417329.fna,0_370,2.5799048353767224
MZ417331.fna,0_381,1.578964635367869
MZ417336.fna,0_538,1.4752946702886374
MZ417342.fna,0_517,2.4897568610038223
MZ417348.fna,0_514,2.489461328928473
MZ417340.fna,0_297,2.5841040456768183
MZ417341.fna,0_516,1.4900449201051158
MZ417346.fna,0_307,1.5840906433871207
MZ417349.fna,0_1097,1.3249310860279673
MZ417351.fna,0_962,1.3321458448106416
MZ417352.fna,0_1188,1.320594468669229
MZ417353.fna,0_1039,1.3270398644497026
