genome,cluster,score
MH937503.fna,0_1909,2.287734561655306
MH937480.fna,0_1835,1.2918070723870119
MH937481.fna,0_2146,1.272501402243146
MH937482.fna,0_2060,1.2785549184438736
MH937483.fna,0_1826,1.2925823717714713
MH937498.fna,0_2093,2.2756944271426494
MH937485.fna,0_2057,1.2786411539816513
MH937486.fna,0_1991,1.282716521027329
MH937487.fna,0_1994,1.2826681639976334
MH937488.fna,0_1903,1.2880831709057077
MH937489.fna,0_2180,1.2696253222662022
MH937490.fna,0_1955,1.2851506294248196
MH937491.fna,0_1931,1.2864496316666512
MH937492.fna,0_2000,1.2822506370231772
MH937493.fna,0_1683,1.2996396106179837
MH937494.fna,0_1287,1.3167228562618862
MH937495.fna,0_2158,1.2713517161850634
MH937497.fna,0_2098,2.275405591265019
MH937499.fna,0_1557,1.306230764020805
MH937500.fna,0_2138,1.2729949764384636
MH937504.fna,0_1885,1.289265127528623
MH937505.fna,0_2185,1.2694005221682358
MH937506.fna,0_1663,1.300916147639012
MH937507.fna,0_2050,1.2792131366218173
MH937508.fna,0_2088,1.2764873644541237
MH937509.fna,0_1633,1.3026599113823494
MH937510.fna,0_1898,1.2883719031520013
MH937511.fna,0_2032,1.2803770407788075
MH972260.fna,0_2720,1.128986633180903
MH972261.fna,0_2670,1.1371254910934847
MH972262.fna,0_2672,1.1369836420469914
MH972263.fna,0_2660,1.1391368359833076
MH973661.fna,0_1902,1.2881362321488905
MH973662.fna,0_1995,1.282650027334821
MH973663.fna,0_2292,1.2581983917652284
MH983004.fna,0_1471,1.30990921729143
MH999279.fna,0_2686,1.135178820818076
MH999280.fna,0_1616,1.303468900328439
MK017819.fna,0_836,1.36573218008671
MK017820.fna,0_2640,1.1438962594657207
MK044828.fna,0_2149,1.2723683249751816
MK044829.fna,0_1617,1.3034084679577953
MK075001.fna,0_997,1.3323961993655904
MK075002.fna,0_1079,1.3259897508411087
MK075003.fna,0_1231,1.3195263188641948
MK075004.fna,0_872,1.3535928683534886
MK075005.fna,0_1559,1.3060897029458678
MK075006.fna,0_1050,1.3282557755978566
OR509663.fna,0_1614,2.3034762525047507
MK125140.fna,0_1289,1.3165936219485292
MK202159.fna,0_2221,1.2658631686437047
MK202160.fna,0_2297,1.2573984853122777
MK202161.fna,0_2099,1.2756960038468343
MK211557.fna,0_1112,1.3243095133601148
MK215646.fna,0_143,1.6040590037329951
MK268686.fna,0_312,1.5834365428249981
MK284526.fna,0_2491,1.2221247261982375
MK284527.fna,0_2507,1.2154479882874059
MK284528.fna,0_2495,1.2195934224523564
MK288021.fna,0_112,1.6079092740997276
MK288022.fna,0_622,1.459025253552316
MK290764.fna,0_1167,1.3222789370925363
MK301438.fna,0_2278,1.2596819200809657
MK301439.fna,0_2460,1.2341829288806307
MK301440.fna,0_2330,1.2532849461066493
MK301441.fna,0_2246,1.2633007357632668
MK301442.fna,0_2579,2.173441322978549
MK348510.fna,0_1002,1.3321267858807184
MK359990.fna,0_703,1.3916518136375484
MK360024.fna,0_1430,1.3112594811212683
MK360025.fna,0_2650,1.1414079667715478
MK417514.fna,0_277,2.5867617470720217
MK417515.fna,0_232,1.5917504725066776
MK417516.fna,0_249,1.5905881457196638
MK448665.fna,0_1761,1.2959805150834383
MK448668.fna,0_1792,2.294547179007174
MK448841.fna,0_805,2.3739253744218294
MK448669.fna,0_1911,1.2876523054977826
MK448671.fna,0_1673,1.3003039004372776
MK448672.fna,0_1526,1.3072966057906146
MK448673.fna,0_898,1.3469465888876222
MK448674.fna,0_1843,1.2915983104023843
MK448675.fna,0_1255,1.3182215126656471
MK448676.fna,0_1013,1.331007069675004
MK448677.fna,0_1764,2.294895609866702
MK448678.fna,0_1618,1.303282054991397
MK448679.fna,0_1855,1.2910580778321372
MK448680.fna,0_2011,1.2814678830680544
MK448681.fna,0_1243,1.318928616319127
MK448682.fna,0_1811,1.293291598776086
MK448683.fna,0_1318,1.3153490434393293
MK448769.fna,0_1778,2.2937051214138693
MK448685.fna,0_1961,2.284583459293886
MK448686.fna,0_1524,1.3074368852763176
MK448687.fna,0_1980,1.2834646811972203
MK448859.fna,0_1209,2.3201580252812164
MK448789.fna,0_1482,2.309230063027892
MK448690.fna,0_1060,1.3274801086474182
MK448691.fna,0_1621,2.302949860901734
MK448692.fna,0_1030,1.329969083612173
MK448871.fna,0_1504,2.3082048238031123
MK448694.fna,0_1357,1.3139350782501733
MK448695.fna,0_2204,1.2677944773024117
MK448698.fna,0_2478,1.2290360945325434
MK448700.fna,0_1037,1.329521317043088
MK448701.fna,0_2100,1.2756023453416292
MK448702.fna,0_1312,1.3157491234126053
MK448703.fna,0_1004,1.3319293245556834
MK448704.fna,0_1518,1.3077117859420064
MK448705.fna,0_1539,1.306918479202701
MK448706.fna,0_2002,1.2822142923610271
MK448707.fna,0_1283,1.3168726717718338
PP766242.fna,0_1757,2.295350236504661
MK448709.fna,0_1584,2.304985179337353
MK448711.fna,0_1008,1.33174615114853
MK448712.fna,0_2487,2.2239386728107173
MK448714.fna,0_1935,1.2861583303812196
MK448715.fna,0_2017,1.2812367653486718
MK448716.fna,0_1358,1.3139036683309842
PP091924.fna,0_816,2.3608661451327047
MK448718.fna,0_1429,1.3112594811212683
MK448719.fna,0_1575,1.3053830197676146
MK448720.fna,0_2523,1.2066117518518622
MK448721.fna,0_2115,1.2747701348039024
MK448722.fna,0_1927,1.286621850570199
MK448723.fna,0_1473,1.3098185448161503
MK448724.fna,0_1822,1.2926978510557032
MK448894.fna,0_2342,2.2487484726777494
MK448726.fna,0_2123,1.274192598509956
MK448727.fna,0_1609,1.303875008812922
MK448928.fna,0_2109,2.274767720484054
MK448730.fna,0_1508,1.308185307557073
MK448731.fna,0_2008,1.2818990502126524
MK448732.fna,0_2064,1.2781232263058246
MK448733.fna,0_1838,1.2916911182853874
MK448734.fna,0_2357,1.2500214001321113
MK448735.fna,0_1842,1.2916273171270172
PP766234.fna,0_1715,2.296776912789452
MK448737.fna,0_1875,1.290125488596996
MK448738.fna,0_1643,1.3022515219100446
MK448739.fna,0_2435,1.2390554576686186
MK448740.fna,0_1551,1.3063283680362607
MK448741.fna,0_1837,1.2917085153484047
MK448742.fna,0_1880,1.2898507777054866
MK448743.fna,0_1636,1.3025606440704713
MK448744.fna,0_1619,2.303227069869825
MK448746.fna,0_1833,1.291957720210775
MK448747.fna,0_1232,1.319500809643496
MK448748.fna,0_1623,1.3031610693401658
MK448749.fna,0_1124,1.323909913972484
MK448750.fna,0_1273,1.3173781814096666
MK448751.fna,0_1732,1.297408635812086
MK448752.fna,0_1758,1.2961567040784736
MK448753.fna,0_1769,1.29551377640419
MK448754.fna,0_1930,2.286509032925625
MK448755.fna,0_1817,2.292940157840323
MK448757.fna,0_1252,1.3183395232906205
MK448758.fna,0_1344,2.314280287830123
MK448760.fna,0_1543,2.3067432021519374
MK448762.fna,0_1389,2.3114082297309757
MK448763.fna,0_2183,1.2694455008094971
MK448764.fna,0_2358,1.249923013083167
MK448794.fna,0_1668,2.300458650611518
MK448766.fna,0_1725,1.2978600503466144
MK448767.fna,0_2156,2.2715017593304365
MK448768.fna,0_1395,1.3124011677578902
MK448770.fna,0_1684,2.2987451932543284
MK448771.fna,0_2079,1.2770464302343938
MK448772.fna,0_1428,1.3113919283598676
MK448773.fna,0_1985,1.2831994999652112
MK448774.fna,0_2222,1.265804375148405
MK448775.fna,0_1293,1.3164073893119412
MK448787.fna,0_2128,2.2727874423489407
MK448777.fna,0_2013,1.2813888441587982
MK448778.fna,0_1517,1.3077387182650781
MK448779.fna,0_1605,1.3039901176003101
MK448781.fna,0_1511,1.3080939122252335
MK448782.fna,0_1120,2.3220167241423897
MK448783.fna,0_1825,1.2926285708548755
MK448785.fna,0_1639,1.3024447748230172
MK448788.fna,0_1350,1.3140868288434353
MK448790.fna,0_1809,1.2934239617707601
MK448791.fna,0_1284,1.3167848614233169
MK448793.fna,0_1346,1.314180965554939
MK448795.fna,0_925,1.3423846570077131
MK448796.fna,0_913,1.3450770708671862
MK448797.fna,0_1594,2.304129578932977
MK448967.fna,0_1790,2.294671664234339
MK448800.fna,0_1574,2.305419421878248
MK448804.fna,0_2368,1.2493247042886009
MK448991.fna,0_2215,2.2662791476700908
MK448806.fna,0_1360,1.3138617813699973
MK448810.fna,0_1730,1.2977642032460133
MK448811.fna,0_1341,1.3143952358429356
MK448812.fna,0_1445,1.3109359704141381
MK448813.fna,0_2631,1.1459936559468007
MK448814.fna,0_2213,1.2668277187353159
MK448815.fna,0_2298,1.2573373543849415
MK448984.fna,0_2045,2.2787379993393113
MK448817.fna,0_1210,1.3204223395106713
MK448818.fna,0_1444,1.3109412777560578
MK448819.fna,0_1630,1.3027756659208758
MK448820.fna,0_2173,1.2705222026341185
MK448821.fna,0_1707,1.2985185588717276
MK448822.fna,0_1595,1.3044608799093176
MK448823.fna,0_1802,2.294153386502161
MK449003.fna,0_1456,2.309662558022011
MK448825.fna,0_1685,2.2983691637557833
MK448826.fna,0_1962,2.28454615383745
MK448828.fna,0_2233,1.2646054418097235
MK448829.fna,0_1812,1.2932800851365847
MK448830.fna,0_2269,1.2606675679550303
MK448831.fna,0_1937,2.286104783558055
MK448832.fna,0_1107,2.3246037474802583
MK448833.fna,0_1711,2.297317880762053
MK449009.fna,0_1555,2.3051377832919706
MK448835.fna,0_1829,2.29232810096847
MK448837.fna,0_1862,1.2907088260625161
MK448838.fna,0_2232,1.2647958786553035
MK448842.fna,0_2329,1.2532849461066493
MK448844.fna,0_2450,1.2358842818882816
MK448845.fna,0_1846,1.2914416070985815
MK448846.fna,0_1647,1.3018700331071176
MK448847.fna,0_1731,1.2975780262525376
MK448849.fna,0_1561,1.3060354242771477
MK448850.fna,0_1171,1.3221479281950774
MK448851.fna,0_1117,1.3240948200954183
MK448852.fna,0_1398,1.3123537171326527
MK448854.fna,0_1000,1.3321893580947939
MK448855.fna,0_2189,1.2688471657374047
MK448856.fna,0_2620,1.1494151407079265
MK448858.fna,0_992,1.3327660979684648
MK448860.fna,0_1578,1.3053176713811299
MK448861.fna,0_1766,1.295673263407311
MK448862.fna,0_1600,1.3042256263278764
MK448863.fna,0_2296,1.2576564041109601
MK448864.fna,0_2371,1.2491484169216376
MK448865.fna,0_2181,1.2695225853828842
MK448869.fna,0_2029,2.280602971873953
MK448873.fna,0_1431,1.3112594811212683
MK448874.fna,0_1859,1.2907612496512995
MK448875.fna,0_1708,1.2985129390463945
MK448876.fna,0_1033,1.3296430841303093
MK448877.fna,0_1363,1.3136679490049188
MK448878.fna,0_1690,1.299309501763846
MK448879.fna,0_1854,1.2912557381100909
MK448881.fna,0_2238,1.2643424959465137
MK448882.fna,0_2220,1.2659088859149281
MK448883.fna,0_2041,1.279881612734393
MK448884.fna,0_1776,1.2952629170646652
MK448885.fna,0_1664,1.3008160797842683
MK448886.fna,0_1716,1.2980459857995714
MK448887.fna,0_1666,1.3006881481589567
MK448888.fna,0_2187,1.2692333770281006
MK448889.fna,0_2534,1.1831754890152846
MK448890.fna,0_2322,1.2540035655195498
MK448891.fna,0_2025,1.280804279852676
MK448892.fna,0_2061,1.2783576799486083
MK448893.fna,0_2036,1.280279267993837
MK448895.fna,0_1921,1.286948097937512
MK448896.fna,0_2214,1.2666520727302717
MK448898.fna,0_1784,1.294874654428431
MK448899.fna,0_1692,1.2992310971265546
MK448900.fna,0_1950,1.2854552215038204
MK448901.fna,0_2240,1.2640989872175687
MK448902.fna,0_1081,1.3256874725960626
MK448903.fna,0_1704,1.2987151611857026
MK448904.fna,0_1945,1.285795143103869
MK448905.fna,0_1629,1.3028142370588447
MK448907.fna,0_2224,1.2657521008965995
MK448908.fna,0_1387,1.3126487971463519
MK448909.fna,0_2121,1.2742868669034277
MK448910.fna,0_1222,1.320152903950218
MK448912.fna,0_2321,1.2540173618435135
MK448913.fna,0_2202,1.2678721500971895
MK448914.fna,0_2315,1.255070190672729
MK448915.fna,0_1660,1.30097172097221
MK448917.fna,0_1425,1.311471357943495
MK448918.fna,0_2362,1.2497120334627043
MK448919.fna,0_1714,1.2981473380725674
MK448920.fna,0_2242,1.2637167204488868
MK448921.fna,0_1566,1.3058888040651202
MK448924.fna,0_1830,1.2922587026805825
MK448925.fna,0_1886,1.289253398399015
MK448926.fna,0_1587,1.3049142545190051
MK448927.fna,0_1939,1.286051223527402
MK448930.fna,0_1793,1.2946058901157493
MK448931.fna,0_2031,1.2803953682759799
MK448932.fna,0_1979,1.2834767271984409
MK448933.fna,0_999,1.332333686734203
MK448934.fna,0_1510,1.3081584305700535
MK448936.fna,0_1795,2.2943702597988374
MK448937.fna,0_2792,1.0629050707048928
MK448940.fna,0_1915,1.2873566981105866
MK448941.fna,0_998,1.332333686734203
MK448942.fna,0_2514,1.2118761338412742
MK448944.fna,0_1126,1.3238649129898215
MK448945.fna,0_1655,1.301332601375941
MK448946.fna,0_1026,1.3302994490863282
MK448949.fna,0_1375,1.3130959216240656
MK448950.fna,0_1264,1.3178413906034843
MK448951.fna,0_1687,1.2993318978901018
MK448952.fna,0_1540,1.3068806303041436
MK448953.fna,0_1094,1.3251363434718146
MK448954.fna,0_1435,1.3111428606883084
MK448955.fna,0_1333,1.3147240689369628
MK448956.fna,0_1380,1.313001313249206
MK448957.fna,0_937,1.3399418950626738
MK448958.fna,0_1383,1.312901404115018
MK448959.fna,0_1492,1.3088722282011287
MK448961.fna,0_1638,1.3024834047756375
MK448962.fna,0_2243,1.2637101237376855
MK448963.fna,0_2318,1.2550152670919372
MK448964.fna,0_2052,1.2788996553052256
MK448965.fna,0_1441,1.3109943440419896
MK448966.fna,0_1467,1.31010110470111
MK448969.fna,0_2229,1.265064832299807
MK448970.fna,0_956,1.3361900100081239
MK448971.fna,0_1066,1.3269187244117475
MK448972.fna,0_2074,1.2773873743159787
MK448973.fna,0_1478,1.3096531033573813
MK448976.fna,0_1849,1.2913254576261792
MK448977.fna,0_1351,1.3140868288434353
MK448978.fna,0_1611,1.3037762955488437
MK448980.fna,0_1457,1.310319436811442
MK448982.fna,0_1881,1.289844929015406
MK448985.fna,0_1981,1.2834164905088397
MK448986.fna,0_1796,1.2945143199321345
MK448987.fna,0_1025,1.3304789958504202
MK448988.fna,0_1916,1.2873271152268781
MK448990.fna,0_1235,1.3192251189424762
MK448992.fna,0_2182,1.2694583501388275
MK448993.fna,0_1516,1.307862563945501
MK448994.fna,0_1644,1.3021189061549214
MK448995.fna,0_1328,1.3149742746289994
MK448997.fna,0_909,1.345882846539836
MK448998.fna,0_1250,1.318380555435855
MK448999.fna,0_2070,1.2776844886853467
MK449000.fna,0_1470,1.3099998519211153
MK449004.fna,0_1949,1.285550691824528
MK449005.fna,0_1528,1.3072804138631144
MK449012.fna,0_2142,1.2726027397352935
MK450538.fna,0_1177,1.3218806265675571
MK473382.fna,0_2069,1.277709229875558
MK504442.fna,0_1382,1.3129329593342773
MK504443.fna,0_473,1.5724740383880467
MK504444.fna,0_390,1.579326001823953
MK504445.fna,0_627,1.4580004202856407
MK504446.fna,0_469,1.5727380665619264
MK533143.fna,0_1009,1.331731683507131
MK560763.fna,0_911,1.3456929890403888
MK570225.fna,0_799,1.376142558297205
OP651044.fna,0_236,2.5907964772483703
MK618716.fna,0_1075,1.3261234119039456
OR844991.fna,0_25,2.615571854226617
MK693030.fna,0_387,1.5795140521448126
MK721183.fna,0_2651,1.1413500283947928
MK721184.fna,0_2646,1.1422867320982353
MK721185.fna,0_2679,1.1360593577159386
MK721186.fna,0_1366,1.3135945618859748
MK721187.fna,0_1502,1.3083464996570306
MK721188.fna,0_2704,1.1322256976725082
MK721189.fna,0_721,1.3882064235561997
MK721190.fna,0_1408,1.3120951927795352
MK721191.fna,0_1475,1.3097171601658162
MK721192.fna,0_262,1.5890851567964477
MK721193.fna,0_2688,1.134868593375633
MK721194.fna,0_733,1.3867813768495356
MK721195.fna,0_2708,1.131753809241343
MK721196.fna,0_2694,1.1342707535592305
MK721197.fna,0_2671,1.137007289990489
MK721198.fna,0_2666,1.1375858615954657
MK721199.fna,0_1407,1.3121374218660775
MK721200.fna,0_1658,1.3011716672910216
MK759918.fna,0_868,1.3542764406911618
MK903033.fna,0_2730,2.125206116029491
MK779875.fna,0_809,1.3727235947343175
MK792752.fna,0_465,1.5730446360198798
MK800154.fna,0_711,1.3901976972152075
MK801682.fna,0_1247,1.318754616022471
OR453399.fna,0_1193,2.3212418134814565
MK893987.fna,0_598,1.4775594211047118
MK911750.fna,0_2166,1.2709756373269907
MK922546.fna,0_2729,1.1268537933308953
MK922547.fna,0_2727,2.126959503544084
MK982307.fna,0_1448,1.3107554435633282
MN013088.fna,0_1199,1.321021016862606
MN013089.fna,0_150,1.6028737421875148
MN027503.fna,0_201,1.595900363910923
MN038176.fna,0_85,1.6098137974076003
MN038178.fna,0_64,1.6118119967080435
MN038179.fna,0_90,1.6095456183452792
MN043729.fna,0_100,1.6091978335579022
MN043730.fna,0_130,1.6052528849855117
MN045228.fna,0_358,1.5807033136668616
MN047438.fna,0_242,2.590312232621323
MN065183.fna,0_2287,1.2587997676710354
MN082625.fna,0_2612,1.1564142941301276
MN091625.fna,0_432,1.5761571827395358
MN091626.fna,0_5,1.7196726204763504
MN098325.fna,0_2719,1.1291215415273097
MN103542.fna,0_781,1.3786126543393085
MN114082.fna,0_672,1.4102137180832472
MN114083.fna,0_663,1.4136504391966604
MN128593.fna,0_666,1.413014536871331
MN150686.fna,0_141,1.6042969311348525
MN153503.fna,0_52,1.6137840814280628
MN176219.fna,0_945,1.3376779062007413
MN176220.fna,0_834,2.3660546633230695
MN176222.fna,0_792,1.3770643121920085
MN176223.fna,0_774,2.376625471357433
MN176225.fna,0_785,1.3778769109870783
MN176226.fna,0_797,1.3764096810991657
MN176227.fna,0_993,1.3327516981248966
MN176228.fna,0_1019,1.3307213909918514
MN176229.fna,0_796,1.3766843176448287
MN176230.fna,0_835,1.3658723415760061
MN176231.fna,0_839,2.364506716256773
MN241318.fna,0_210,1.5945632399559688
MN270258.fna,0_559,1.5270071063723374
MN270259.fna,0_563,1.5186564526408963
MN270260.fna,0_757,2.3823193938444165
MN270261.fna,0_639,1.448808650167868
MN270263.fna,0_874,2.3534794573134925
MN270265.fna,0_2194,1.2684344484979402
MN270266.fna,0_644,2.4394514700142733
MN270268.fna,0_724,1.3879608786518887
MN270269.fna,0_777,1.379330420156733
MN270270.fna,0_932,1.341464345221361
MN270274.fna,0_877,1.352911511928491
MN270275.fna,0_929,1.3421549444707384
MN270276.fna,0_681,1.4015458000882899
MN270277.fna,0_826,1.3679190776043533
MN270278.fna,0_912,1.3452312142687015
MN270279.fna,0_560,1.5267459787313724
MN337887.fna,0_2607,1.166171680574338
MN417334.fna,0_847,1.3622864147740819
MN524844.fna,0_2664,1.1381864156123016
MN524845.fna,0_2641,1.143598247897978
MN528768.fna,0_735,1.386373032697807
MN534315.fna,0_1386,2.3127067122036244
MN534316.fna,0_1889,2.288959964067517
MN534319.fna,0_1845,1.2914938540991026
MN534320.fna,0_1763,1.2957928018351277
MW546072.fna,0_237,2.589577384210272
MN552143.fna,0_813,1.3723559210260188
MN552144.fna,0_2343,1.2510308022562993
MN552145.fna,0_550,1.5499931566924245
MN552146.fna,0_2504,1.2168358826447587
MN552147.fna,0_2483,2.224330855402389
MN552148.fna,0_2446,1.2367598617002429
MN552149.fna,0_2469,1.2316285837510614
MN552150.fna,0_2255,1.2622539536510198
MN604230.fna,0_1007,1.331784726813757
MN604698.fna,0_983,1.3336187840164633
MN689503.fna,0_2605,1.1669147000878346
MN689504.fna,0_2601,1.1683112822578274
MN689505.fna,0_2541,1.1802209282675307
MN689506.fna,0_2600,1.1696379061182274
MN689507.fna,0_2575,1.1749144622913104
MN689508.fna,0_2582,1.1736896918479096
MN689509.fna,0_1954,1.2851864859706326
MN689510.fna,0_2610,1.1635195151991717
MN689511.fna,0_2613,1.155840474646788
MN689512.fna,0_2559,1.1772845498442321
MN689513.fna,0_2602,1.1675935750618267
MN689514.fna,0_2366,1.2495008486556887
MN689515.fna,0_2567,1.1760829882063808
MN689516.fna,0_2203,1.2678656784253528
MN689517.fna,0_2410,1.2447300678058593
MN689518.fna,0_2485,1.2257847313181616
MN689519.fna,0_2426,1.241026995724852
MN689520.fna,0_2442,1.237825242371846
MN689521.fna,0_1940,1.2860393195041029
MN689522.fna,0_2258,1.2619615441622472
MN689523.fna,0_2437,1.2387300547536317
MN689524.fna,0_2419,1.2430170795392241
MN689525.fna,0_2522,1.206791875183344
MN689526.fna,0_2580,1.1737196466346154
MN689527.fna,0_2542,1.180172474124531
MN689528.fna,0_2530,1.1885008154192205
MN689529.fna,0_2545,1.1792108489322124
MN689530.fna,0_2184,1.269432650719784
MN689531.fna,0_2560,1.1771863109532372
MN689532.fna,0_2566,2.1757120088972988
MN718463.fna,0_1003,1.3320353017373634
MN727882.fna,0_982,1.33371438253039
MN830252.fna,0_841,1.3643131148276835
MN830253.fna,0_727,1.3876330529385053
MN830254.fna,0_889,1.3499606176726147
MN830255.fna,0_888,1.3501866534580294
MN830256.fna,0_1703,1.298788139590339
MN830257.fna,0_1913,1.2874572497799672
MN830258.fna,0_1337,1.3145936392026427
MN830259.fna,0_1294,1.316391862713604
MN854830.fna,0_362,1.5804089099508332
MN857617.fna,0_2609,1.163864566864476
MN871443.fna,0_731,1.3868487360162765
MN882550.fna,0_2337,2.249053285913582
MN882551.fna,0_2208,1.2675159214144816
MN882552.fna,0_2225,1.2657455657302172
MN882553.fna,0_1592,1.3046412506598726
MN882554.fna,0_2335,1.2515756088978431
MN904502.fna,0_667,1.4124033780560166
MN904510.fna,0_1122,1.3239649025117575
MN935200.fna,0_561,1.5257200300770126
MN938931.fna,0_2192,1.2685312495044698
MN939408.fna,0_729,1.387188954553484
MN939539.fna,0_484,1.570907138665139
MN939540.fna,0_489,1.569374057606138
MN995824.fna,0_1828,2.292361420505647
MT013111.fna,0_1161,1.3224098669975892
MT080586.fna,0_389,2.5794575906666157
MT080583.fna,0_278,1.5867834226596833
MT080588.fna,0_479,2.571467557950617
MT080585.fna,0_317,2.5830363899889055
MT080592.fna,0_316,2.5830925646353307
MT080593.fna,0_409,1.5778793641953892
MT080595.fna,0_502,1.5669241877913826
MT080596.fna,0_410,1.5778684973248276
MT080599.fna,0_315,2.5830032249154287
OM373557.fna,0_248,2.590577688910327
MT104122.fna,0_673,1.4098370823828197
MT119359.fna,0_1596,1.3044390066037388
MT119360.fna,0_613,1.47141184874156
MT119361.fna,0_615,1.4706551842972155
MT136606.fna,0_1878,1.2898858665382287
MT151604.fna,0_124,1.6061937483635513
MT193276.fna,0_2066,1.277925595128632
MT210152.fna,0_979,1.3339388735116104
MT254578.fna,0_36,1.6184777214753274
MT311967.fna,0_802,1.3743070499351857
MT325768.fna,0_463,1.573060508660045
MT338525.fna,0_257,1.5895255237785881
MT350292.fna,0_1472,1.3098612189326189
MT350293.fna,0_1570,1.3058344751496898
MT366568.fna,0_996,1.3324154304014217
MT366946.fna,0_515,1.5648835526679319
MT366947.fna,0_528,2.5582871354937047
MT410774.fna,0_1941,1.285979789596953
MT411892.fna,0_213,1.5943949795443446
MT416612.fna,0_225,1.5930615530749872
MT422786.fna,0_885,1.3512383872006182
MT423823.fna,0_1529,2.305997963810732
MT430910.fna,0_2283,1.259056028419912
MT438761.fna,0_471,1.5725424620430033
MT459794.fna,0_2578,1.174038907510433
MT500540.fna,0_1519,1.3076417462651255
MT514532.fna,0_875,1.3531039059444572
MT520979.fna,0_1533,1.3070968209195586
MT554104.fna,0_192,1.5974961051983554
PQ217616.fna,0_94,2.606629299433271
MT596497.fna,0_1132,2.3235903308701404
MT596498.fna,0_1215,1.3203054557029397
MT596499.fna,0_574,1.4943937327768642
MT596500.fna,0_2681,1.1358811588048097
MT596501.fna,0_339,1.5816497503326663
MT596502.fna,0_403,1.5784839465555205
MT596506.fna,0_394,2.5790833512641913
MT596505.fna,0_395,1.5790837627592764
MT601270.fna,0_212,1.5944323820159156
MT601271.fna,0_229,1.5923772360490909
MT601272.fna,0_542,1.5556810427306451
MT601273.fna,0_547,1.5522128526413304
MT601274.fna,0_540,1.5566418120665717
MT627482.fna,0_1356,1.313950781506164
MT661597.fna,0_1313,1.315697206604403
MT661598.fna,0_1244,1.3188774542330455
MT668623.fna,0_464,1.5730493979337545
MT700412.fna,0_851,1.3597494615454782
MT724048.fna,0_1295,1.3163608061859553
MT745954.fna,0_1717,1.2980347215152501
MT745955.fna,0_1515,1.3079379137051754
MT745956.fna,0_1632,1.3027425994915518
MT757399.fna,0_2663,2.1381818573727926
MT758689.fna,0_401,1.5788196149449187
MT777452.fna,0_2496,1.2195772560407234
MT786458.fna,0_313,1.583236715454662
MT787017.fna,0_369,1.5801356161609892
MT829326.fna,0_1420,1.3117147609877375
MT856905.fna,0_230,1.5922203513914805
MT857001.fna,0_1496,1.3084807350636471
MT859305.fna,0_2056,1.2787581331755118
MT880870.fna,0_2165,1.271077689197138
MT880871.fna,0_1972,1.2841382302856763
MT899504.fna,0_977,1.3340486462826031
MT900487.fna,0_2280,1.2594129404343448
MT900488.fna,0_1976,1.2836814070448268
MT909815.fna,0_158,1.6023847854873896
MT926124.fna,0_2731,1.1261588818575974
MT939240.fna,0_649,1.4332254748194906
MT939241.fna,0_608,1.473007914033536
MT939242.fna,0_1063,1.3272586829511415
MT955612.fna,0_549,1.5517108425811172
MT956952.fna,0_1352,1.3140815978293556
MT980836.fna,0_1857,1.2908777012232178
MT980837.fna,0_1934,1.2862059164748638
MT980838.fna,0_1899,1.2883071191195588
MT980839.fna,0_1806,1.2936309767929073
MT980840.fna,0_1869,1.2904640151674185
MT980841.fna,0_1895,1.288630846176937
MW001214.fna,0_433,1.5761024102140788
MW004544.fna,0_258,1.5894431149575037
MW004545.fna,0_284,1.5859818126724732
MW012634.fna,0_2451,1.2358242840317275
MW032477.fna,0_2345,1.2509748472882771
MW041632.fna,0_2449,1.2359667518825561
MW041633.fna,0_2372,1.2490355178531547
MW041634.fna,0_2443,2.235175156040371
MW041636.fna,0_2364,1.2496979608635645
MW041637.fna,0_2445,1.2371404225883058
MW041638.fna,0_2423,1.241414778356353
MW041639.fna,0_2400,2.245587428082488
MW057920.fna,0_2662,1.1389962951827912
MW084976.fna,0_46,1.6146180039223728
MW627293.fna,0_1203,2.318160671400293
MW218148.fna,0_11,1.7130930037771845
MW221967.fna,0_1334,1.3146666895054584
MW238767.fna,0_1251,1.3183651692899834
MW248466.fna,0_7,1.7179602071617168
MW281503.fna,0_55,1.6135075898483895
MW286254.fna,0_2700,1.1324793673289246
MW348917.fna,0_2508,1.2151346920391126
MW349128.fna,0_3,1.724253770273752
MW349129.fna,0_8,1.7169880926761913
MW354669.fna,0_795,2.3769167168758174
MW354670.fna,0_2622,1.148531176277197
MW354676.fna,0_794,1.3769429429195186
MW363798.fna,0_295,1.585072132468301
MW363799.fna,0_2745,1.1209385936732392
MW364971.fna,0_1187,1.32140573361737
MW364972.fna,0_1242,1.3189899949149897
MW364974.fna,0_1236,1.3191842460910164
MW364975.fna,0_1035,1.3296284756846144
MW392801.fna,0_619,2.460646241733444
MW392803.fna,0_128,1.6055086460118697
MW394467.fna,0_832,1.3664567459280437
MW419084.fna,0_168,2.5990454850355884
MW419086.fna,0_181,1.598593911092276
MW419087.fna,0_159,1.602363983884314
MW419775.fna,0_2655,1.1402462518193088
MW430345.fna,0_414,1.5776650312219376
MW476489.fna,0_1446,1.3108563447152695
MW476490.fna,0_924,1.342393840456614
MW477480.fna,0_2619,1.1505511651780669
MW478289.fna,0_1481,1.3093646136477886
MW478290.fna,0_2172,1.2706436371291403
MW478291.fna,0_803,1.3741325612101645
MW478292.fna,0_906,1.3463612738610724
MW512570.fna,0_1047,1.3285104535829215
