genome,threshold,cluster_method,comparison_algorithm,greedy_representative,primary_cluster,original_secondary_cluster,secondary_cluster
MK448760.fna,0.005,greedy,fastANI,True,0,0_1483,0_1483
MK448761.fna,0.005,greedy,fastANI,False,0,0_1483,0_1483
MK448762.fna,0.005,greedy,fastANI,True,0,0_1329,0_1329
MK448763.fna,0.005,greedy,fastANI,True,0,0_2123,0_2123
MK448764.fna,0.005,greedy,fastANI,True,0,0_2298,0_2298
MK448765.fna,0.005,greedy,fastANI,False,0,0_1608,0_1608
MK448766.fna,0.005,greedy,fastANI,True,0,0_1665,0_1665
MK448767.fna,0.005,greedy,fastANI,False,0,0_2096,0_2096
MK448768.fna,0.005,greedy,fastANI,True,0,0_1335,0_1335
MK448769.fna,0.005,greedy,fastANI,True,0,0_1718,0_1718
MK448770.fna,0.005,greedy,fastANI,True,0,0_1624,0_1624
MK448771.fna,0.005,greedy,fastANI,True,0,0_2019,0_2019
MK448772.fna,0.005,greedy,fastANI,True,0,0_1368,0_1368
MK448773.fna,0.005,greedy,fastANI,True,0,0_1925,0_1925
MK448774.fna,0.005,greedy,fastANI,True,0,0_2162,0_2162
MK448775.fna,0.005,greedy,fastANI,True,0,0_1233,0_1233
MK448776.fna,0.005,greedy,fastANI,True,0,0_2068,0_2068
MK448777.fna,0.005,greedy,fastANI,True,0,0_1953,0_1953
MK448778.fna,0.005,greedy,fastANI,True,0,0_1457,0_1457
MK448779.fna,0.005,greedy,fastANI,True,0,0_1545,0_1545
MK448780.fna,0.005,greedy,fastANI,False,0,0_642,0_642
MK448781.fna,0.005,greedy,fastANI,True,0,0_1451,0_1451
MK448782.fna,0.005,greedy,fastANI,True,0,0_1060,0_1060
MK448783.fna,0.005,greedy,fastANI,True,0,0_1765,0_1765
MK448784.fna,0.005,greedy,fastANI,False,0,0_1422,0_1422
MK448785.fna,0.005,greedy,fastANI,True,0,0_1579,0_1579
MK448786.fna,0.005,greedy,fastANI,True,0,0_2096,0_2096
MK448787.fna,0.005,greedy,fastANI,False,0,0_2068,0_2068
MK448788.fna,0.005,greedy,fastANI,True,0,0_1290,0_1290
MK448789.fna,0.005,greedy,fastANI,False,0,0_1422,0_1422
MK448790.fna,0.005,greedy,fastANI,True,0,0_1749,0_1749
MK448791.fna,0.005,greedy,fastANI,True,0,0_1224,0_1224
MK448792.fna,0.005,greedy,fastANI,False,0,0_1624,0_1624
MK448793.fna,0.005,greedy,fastANI,True,0,0_1286,0_1286
MK448794.fna,0.005,greedy,fastANI,True,0,0_1608,0_1608
MK448795.fna,0.005,greedy,fastANI,True,0,0_865,0_865
MK448796.fna,0.005,greedy,fastANI,True,0,0_853,0_853
MK448797.fna,0.005,greedy,fastANI,True,0,0_1534,0_1534
MK448798.fna,0.005,greedy,fastANI,False,0,0_1730,0_1730
MK448799.fna,0.005,greedy,fastANI,False,0,0_1514,0_1514
MK448800.fna,0.005,greedy,fastANI,True,0,0_1514,0_1514
MK448801.fna,0.005,greedy,fastANI,False,0,0_1158,0_1158
MK448802.fna,0.005,greedy,fastANI,False,0,0_2049,0_2049
MK448803.fna,0.005,greedy,fastANI,False,0,0_2145,0_2145
MK448804.fna,0.005,greedy,fastANI,True,0,0_2308,0_2308
MK448805.fna,0.005,greedy,fastANI,False,0,0_2155,0_2155
MK448806.fna,0.005,greedy,fastANI,True,0,0_1300,0_1300
MK448807.fna,0.005,greedy,fastANI,False,0,0_2155,0_2155
MK448808.fna,0.005,greedy,fastANI,False,0,0_2155,0_2155
MK448809.fna,0.005,greedy,fastANI,False,0,0_2049,0_2049
MK448810.fna,0.005,greedy,fastANI,True,0,0_1670,0_1670
MK448811.fna,0.005,greedy,fastANI,True,0,0_1281,0_1281
MK448812.fna,0.005,greedy,fastANI,True,0,0_1385,0_1385
MK448813.fna,0.005,greedy,fastANI,True,0,0_2571,0_2571
MK448814.fna,0.005,greedy,fastANI,True,0,0_2153,0_2153
MK448815.fna,0.005,greedy,fastANI,True,0,0_2238,0_2238
MK448816.fna,0.005,greedy,fastANI,False,0,0_1985,0_1985
MK448817.fna,0.005,greedy,fastANI,True,0,0_1150,0_1150
MK448818.fna,0.005,greedy,fastANI,True,0,0_1384,0_1384
MK448819.fna,0.005,greedy,fastANI,True,0,0_1570,0_1570
MK448820.fna,0.005,greedy,fastANI,True,0,0_2113,0_2113
MK448821.fna,0.005,greedy,fastANI,True,0,0_1647,0_1647
MK448822.fna,0.005,greedy,fastANI,True,0,0_1535,0_1535
MK448823.fna,0.005,greedy,fastANI,False,0,0_1742,0_1742
MK448824.fna,0.005,greedy,fastANI,False,0,0_1396,0_1396
MK448825.fna,0.005,greedy,fastANI,True,0,0_1625,0_1625
MK448826.fna,0.005,greedy,fastANI,False,0,0_1902,0_1902
MK448827.fna,0.005,greedy,fastANI,False,0,0_756,0_756
MK448828.fna,0.005,greedy,fastANI,True,0,0_2173,0_2173
MK448829.fna,0.005,greedy,fastANI,True,0,0_1752,0_1752
MK448830.fna,0.005,greedy,fastANI,True,0,0_2209,0_2209
MK448831.fna,0.005,greedy,fastANI,False,0,0_1877,0_1877
MK448832.fna,0.005,greedy,fastANI,False,0,0_1047,0_1047
MK448833.fna,0.005,greedy,fastANI,True,0,0_1651,0_1651
MK448834.fna,0.005,greedy,fastANI,False,0,0_1495,0_1495
MK448835.fna,0.005,greedy,fastANI,True,0,0_1769,0_1769
MK448836.fna,0.005,greedy,fastANI,False,0,0_1625,0_1625
MK448837.fna,0.005,greedy,fastANI,True,0,0_1802,0_1802
MK448838.fna,0.005,greedy,fastANI,True,0,0_2172,0_2172
MK448839.fna,0.005,greedy,fastANI,False,0,0_745,0_745
MK448840.fna,0.005,greedy,fastANI,False,0,0_1732,0_1732
MK448841.fna,0.005,greedy,fastANI,True,0,0_745,0_745
MK448842.fna,0.005,greedy,fastANI,True,0,0_2269,0_2269
MK448843.fna,0.005,greedy,fastANI,False,0,0_745,0_745
MK448844.fna,0.005,greedy,fastANI,True,0,0_2390,0_2390
MK448845.fna,0.005,greedy,fastANI,True,0,0_1786,0_1786
MK448846.fna,0.005,greedy,fastANI,True,0,0_1587,0_1587
MK448847.fna,0.005,greedy,fastANI,True,0,0_1671,0_1671
MK448848.fna,0.005,greedy,fastANI,False,0,0_1704,0_1704
MK448849.fna,0.005,greedy,fastANI,True,0,0_1501,0_1501
MK448850.fna,0.005,greedy,fastANI,True,0,0_1111,0_1111
MK448851.fna,0.005,greedy,fastANI,True,0,0_1057,0_1057
MK448852.fna,0.005,greedy,fastANI,True,0,0_1338,0_1338
MK448853.fna,0.005,greedy,fastANI,True,0,0_1901,0_1901
MK448854.fna,0.005,greedy,fastANI,True,0,0_940,0_940
MK448855.fna,0.005,greedy,fastANI,True,0,0_2129,0_2129
MK448856.fna,0.005,greedy,fastANI,True,0,0_2560,0_2560
MK448857.fna,0.005,greedy,fastANI,False,0,0_1704,0_1704
MK448858.fna,0.005,greedy,fastANI,True,0,0_932,0_932
MK448859.fna,0.005,greedy,fastANI,True,0,0_1149,0_1149
MK448860.fna,0.005,greedy,fastANI,True,0,0_1518,0_1518
MK448861.fna,0.005,greedy,fastANI,True,0,0_1706,0_1706
MK448862.fna,0.005,greedy,fastANI,True,0,0_1540,0_1540
MK448863.fna,0.005,greedy,fastANI,True,0,0_2236,0_2236
MK448864.fna,0.005,greedy,fastANI,True,0,0_2311,0_2311
MK448865.fna,0.005,greedy,fastANI,True,0,0_2121,0_2121
MK448866.fna,0.005,greedy,fastANI,False,0,0_1444,0_1444
MK448867.fna,0.005,greedy,fastANI,False,0,0_1444,0_1444
MK448868.fna,0.005,greedy,fastANI,True,0,0_1444,0_1444
MK448869.fna,0.005,greedy,fastANI,True,0,0_1969,0_1969
MK448870.fna,0.005,greedy,fastANI,False,0,0_1969,0_1969
MK448871.fna,0.005,greedy,fastANI,False,0,0_1444,0_1444
MK448872.fna,0.005,greedy,fastANI,False,0,0_2049,0_2049
MK448873.fna,0.005,greedy,fastANI,True,0,0_1371,0_1371
MK448874.fna,0.005,greedy,fastANI,True,0,0_1799,0_1799
MK448875.fna,0.005,greedy,fastANI,True,0,0_1648,0_1648
MK448876.fna,0.005,greedy,fastANI,True,0,0_973,0_973
MK448877.fna,0.005,greedy,fastANI,True,0,0_1303,0_1303
MK448878.fna,0.005,greedy,fastANI,True,0,0_1630,0_1630
MK448879.fna,0.005,greedy,fastANI,True,0,0_1794,0_1794
MK448880.fna,0.005,greedy,fastANI,False,0,0_2427,0_2427
MK448881.fna,0.005,greedy,fastANI,True,0,0_2178,0_2178
MK448882.fna,0.005,greedy,fastANI,True,0,0_2160,0_2160
MK448883.fna,0.005,greedy,fastANI,True,0,0_1981,0_1981
MK448884.fna,0.005,greedy,fastANI,True,0,0_1716,0_1716
MK448885.fna,0.005,greedy,fastANI,True,0,0_1604,0_1604
MK448886.fna,0.005,greedy,fastANI,True,0,0_1656,0_1656
MK448887.fna,0.005,greedy,fastANI,True,0,0_1606,0_1606
MK448888.fna,0.005,greedy,fastANI,True,0,0_2127,0_2127
MK448889.fna,0.005,greedy,fastANI,True,0,0_2474,0_2474
MK448890.fna,0.005,greedy,fastANI,True,0,0_2262,0_2262
MK448891.fna,0.005,greedy,fastANI,True,0,0_1965,0_1965
MK448892.fna,0.005,greedy,fastANI,True,0,0_2001,0_2001
MK448893.fna,0.005,greedy,fastANI,True,0,0_1976,0_1976
MK448894.fna,0.005,greedy,fastANI,True,0,0_2282,0_2282
MK448895.fna,0.005,greedy,fastANI,True,0,0_1861,0_1861
MK448896.fna,0.005,greedy,fastANI,True,0,0_2154,0_2154
MK448897.fna,0.005,greedy,fastANI,False,0,0_1697,0_1697
MK448898.fna,0.005,greedy,fastANI,True,0,0_1724,0_1724
MK448899.fna,0.005,greedy,fastANI,True,0,0_1632,0_1632
MK448900.fna,0.005,greedy,fastANI,True,0,0_1890,0_1890
MK448901.fna,0.005,greedy,fastANI,True,0,0_2180,0_2180
MK448902.fna,0.005,greedy,fastANI,True,0,0_1021,0_1021
MK448903.fna,0.005,greedy,fastANI,True,0,0_1644,0_1644
MK448904.fna,0.005,greedy,fastANI,True,0,0_1885,0_1885
MK448905.fna,0.005,greedy,fastANI,True,0,0_1569,0_1569
MK448906.fna,0.005,greedy,fastANI,False,0,0_756,0_756
MK448907.fna,0.005,greedy,fastANI,True,0,0_2164,0_2164
MK448908.fna,0.005,greedy,fastANI,True,0,0_1327,0_1327
MK448909.fna,0.005,greedy,fastANI,True,0,0_2061,0_2061
MK448910.fna,0.005,greedy,fastANI,True,0,0_1162,0_1162
MK448911.fna,0.005,greedy,fastANI,False,0,0_1655,0_1655
MK448912.fna,0.005,greedy,fastANI,True,0,0_2261,0_2261
MK448913.fna,0.005,greedy,fastANI,True,0,0_2142,0_2142
MK448914.fna,0.005,greedy,fastANI,True,0,0_2255,0_2255
MK448915.fna,0.005,greedy,fastANI,True,0,0_1600,0_1600
MK448916.fna,0.005,greedy,fastANI,False,0,0_1655,0_1655
MK448917.fna,0.005,greedy,fastANI,True,0,0_1365,0_1365
MK448918.fna,0.005,greedy,fastANI,True,0,0_2302,0_2302
MK448919.fna,0.005,greedy,fastANI,True,0,0_1654,0_1654
MK448920.fna,0.005,greedy,fastANI,True,0,0_2182,0_2182
MK448921.fna,0.005,greedy,fastANI,True,0,0_1506,0_1506
MK448922.fna,0.005,greedy,fastANI,False,0,0_756,0_756
MK448923.fna,0.005,greedy,fastANI,False,0,0_1559,0_1559
MK448924.fna,0.005,greedy,fastANI,True,0,0_1770,0_1770
MK448925.fna,0.005,greedy,fastANI,True,0,0_1826,0_1826
MK448926.fna,0.005,greedy,fastANI,True,0,0_1527,0_1527
MK448927.fna,0.005,greedy,fastANI,True,0,0_1879,0_1879
MK448928.fna,0.005,greedy,fastANI,False,0,0_2049,0_2049
MK448929.fna,0.005,greedy,fastANI,True,0,0_1870,0_1870
MK448930.fna,0.005,greedy,fastANI,True,0,0_1733,0_1733
MK448931.fna,0.005,greedy,fastANI,True,0,0_1971,0_1971
MK448932.fna,0.005,greedy,fastANI,True,0,0_1919,0_1919
MK448933.fna,0.005,greedy,fastANI,True,0,0_939,0_939
MK448934.fna,0.005,greedy,fastANI,True,0,0_1450,0_1450
MK448935.fna,0.005,greedy,fastANI,False,0,0_1735,0_1735
MK448936.fna,0.005,greedy,fastANI,True,0,0_1735,0_1735
MK448937.fna,0.005,greedy,fastANI,True,0,0_2732,0_2732
MK448938.fna,0.005,greedy,fastANI,False,0,0_1655,0_1655
MK448939.fna,0.005,greedy,fastANI,False,0,0_1284,0_1284
MK448940.fna,0.005,greedy,fastANI,True,0,0_1855,0_1855
MK448941.fna,0.005,greedy,fastANI,True,0,0_938,0_938
MK448942.fna,0.005,greedy,fastANI,True,0,0_2454,0_2454
MK448943.fna,0.005,greedy,fastANI,False,0,0_2096,0_2096
MK448944.fna,0.005,greedy,fastANI,True,0,0_1066,0_1066
MK448945.fna,0.005,greedy,fastANI,True,0,0_1595,0_1595
MK448946.fna,0.005,greedy,fastANI,True,0,0_966,0_966
MK448947.fna,0.005,greedy,fastANI,False,0,0_1422,0_1422
MK448948.fna,0.005,greedy,fastANI,False,0,0_1561,0_1561
MK448949.fna,0.005,greedy,fastANI,True,0,0_1315,0_1315
MK448950.fna,0.005,greedy,fastANI,True,0,0_1204,0_1204
MK448951.fna,0.005,greedy,fastANI,True,0,0_1627,0_1627
MK448952.fna,0.005,greedy,fastANI,True,0,0_1480,0_1480
MK448953.fna,0.005,greedy,fastANI,True,0,0_1034,0_1034
MK448954.fna,0.005,greedy,fastANI,True,0,0_1375,0_1375
MK448955.fna,0.005,greedy,fastANI,True,0,0_1273,0_1273
MK448956.fna,0.005,greedy,fastANI,True,0,0_1320,0_1320
MK448957.fna,0.005,greedy,fastANI,True,0,0_877,0_877
MK448958.fna,0.005,greedy,fastANI,True,0,0_1323,0_1323
MK448959.fna,0.005,greedy,fastANI,True,0,0_1432,0_1432
MK448960.fna,0.005,greedy,fastANI,False,0,0_1329,0_1329
MK448961.fna,0.005,greedy,fastANI,True,0,0_1578,0_1578
MK448962.fna,0.005,greedy,fastANI,True,0,0_2183,0_2183
MK448963.fna,0.005,greedy,fastANI,True,0,0_2258,0_2258
MK448964.fna,0.005,greedy,fastANI,True,0,0_1992,0_1992
MK448965.fna,0.005,greedy,fastANI,True,0,0_1381,0_1381
MK448966.fna,0.005,greedy,fastANI,True,0,0_1407,0_1407
MK448967.fna,0.005,greedy,fastANI,True,0,0_1730,0_1730
MK448968.fna,0.005,greedy,fastANI,False,0,0_1534,0_1534
MK448969.fna,0.005,greedy,fastANI,True,0,0_2169,0_2169
MK448970.fna,0.005,greedy,fastANI,True,0,0_896,0_896
MK448971.fna,0.005,greedy,fastANI,True,0,0_1006,0_1006
MK448972.fna,0.005,greedy,fastANI,True,0,0_2014,0_2014
MK448973.fna,0.005,greedy,fastANI,True,0,0_1418,0_1418
MK448974.fna,0.005,greedy,fastANI,True,0,0_1422,0_1422
MK448975.fna,0.005,greedy,fastANI,False,0,0_1060,0_1060
MK448976.fna,0.005,greedy,fastANI,True,0,0_1789,0_1789
MK448977.fna,0.005,greedy,fastANI,True,0,0_1291,0_1291
MK448978.fna,0.005,greedy,fastANI,True,0,0_1551,0_1551
MK448979.fna,0.005,greedy,fastANI,False,0,0_1514,0_1514
MK448980.fna,0.005,greedy,fastANI,True,0,0_1397,0_1397
MK448981.fna,0.005,greedy,fastANI,False,0,0_2145,0_2145
MK448982.fna,0.005,greedy,fastANI,True,0,0_1821,0_1821
MK448983.fna,0.005,greedy,fastANI,False,0,0_799,0_799
MK448984.fna,0.005,greedy,fastANI,True,0,0_1985,0_1985
MK448985.fna,0.005,greedy,fastANI,True,0,0_1921,0_1921
MK448986.fna,0.005,greedy,fastANI,True,0,0_1736,0_1736
MK448987.fna,0.005,greedy,fastANI,True,0,0_965,0_965
MK448988.fna,0.005,greedy,fastANI,True,0,0_1856,0_1856
MK448989.fna,0.005,greedy,fastANI,False,0,0_2472,0_2472
MK448990.fna,0.005,greedy,fastANI,True,0,0_1175,0_1175
MK448991.fna,0.005,greedy,fastANI,True,0,0_2155,0_2155
MK448992.fna,0.005,greedy,fastANI,True,0,0_2122,0_2122
MK448993.fna,0.005,greedy,fastANI,True,0,0_1456,0_1456
MK448994.fna,0.005,greedy,fastANI,True,0,0_1584,0_1584
MK448995.fna,0.005,greedy,fastANI,True,0,0_1268,0_1268
MK448996.fna,0.005,greedy,fastANI,True,0,0_1742,0_1742
MK448997.fna,0.005,greedy,fastANI,True,0,0_849,0_849
MK448998.fna,0.005,greedy,fastANI,True,0,0_1190,0_1190
MK448999.fna,0.005,greedy,fastANI,True,0,0_2010,0_2010
MK449000.fna,0.005,greedy,fastANI,True,0,0_1410,0_1410
MK449001.fna,0.005,greedy,fastANI,True,0,0_1902,0_1902
MK449002.fna,0.005,greedy,fastANI,False,0,0_1396,0_1396
MK449003.fna,0.005,greedy,fastANI,True,0,0_1396,0_1396
MK449004.fna,0.005,greedy,fastANI,True,0,0_1889,0_1889
MK449005.fna,0.005,greedy,fastANI,True,0,0_1468,0_1468
MK449006.fna,0.005,greedy,fastANI,True,0,0_1877,0_1877
MK449007.fna,0.005,greedy,fastANI,False,0,0_2068,0_2068
MK449008.fna,0.005,greedy,fastANI,True,0,0_1047,0_1047
MK449009.fna,0.005,greedy,fastANI,True,0,0_1495,0_1495
MK449010.fna,0.005,greedy,fastANI,False,0,0_1651,0_1651
MK449011.fna,0.005,greedy,fastANI,False,0,0_1769,0_1769
MK449012.fna,0.005,greedy,fastANI,True,0,0_2082,0_2082
MK450538.fna,0.005,greedy,fastANI,True,0,0_1117,0_1117
MK473382.fna,0.005,greedy,fastANI,True,0,0_2009,0_2009
MK504442.fna,0.005,greedy,fastANI,True,0,0_1322,0_1322
MK504443.fna,0.005,greedy,fastANI,True,0,0_426,0_426
MK504444.fna,0.005,greedy,fastANI,True,0,0_350,0_350
MK504445.fna,0.005,greedy,fastANI,True,0,0_571,0_571
MK504446.fna,0.005,greedy,fastANI,True,0,0_422,0_422
MK533143.fna,0.005,greedy,fastANI,True,0,0_949,0_949
MK560763.fna,0.005,greedy,fastANI,True,0,0_851,0_851
MK570225.fna,0.005,greedy,fastANI,True,0,0_739,0_739
MK584893.fna,0.005,greedy,fastANI,False,0,0_228,0_228
MK618716.fna,0.005,greedy,fastANI,True,0,0_1015,0_1015
MK656892.fna,0.005,greedy,fastANI,False,0,0_230,0_230
MK658834.fna,0.005,greedy,fastANI,False,0,0_24,0_24
MK693030.fna,0.005,greedy,fastANI,True,0,0_347,0_347
MK721183.fna,0.005,greedy,fastANI,True,0,0_2591,0_2591
MK721184.fna,0.005,greedy,fastANI,True,0,0_2586,0_2586
MK721185.fna,0.005,greedy,fastANI,True,0,0_2619,0_2619
MK721186.fna,0.005,greedy,fastANI,True,0,0_1306,0_1306
MK721187.fna,0.005,greedy,fastANI,True,0,0_1442,0_1442
MK721188.fna,0.005,greedy,fastANI,True,0,0_2644,0_2644
MK721189.fna,0.005,greedy,fastANI,True,0,0_661,0_661
MK721190.fna,0.005,greedy,fastANI,True,0,0_1348,0_1348
MK721191.fna,0.005,greedy,fastANI,True,0,0_1415,0_1415
MK721192.fna,0.005,greedy,fastANI,True,0,0_240,0_240
MK721193.fna,0.005,greedy,fastANI,True,0,0_2628,0_2628
MK721194.fna,0.005,greedy,fastANI,True,0,0_673,0_673
MK721195.fna,0.005,greedy,fastANI,True,0,0_2648,0_2648
MK721196.fna,0.005,greedy,fastANI,True,0,0_2634,0_2634
MK721197.fna,0.005,greedy,fastANI,True,0,0_2611,0_2611
MK721198.fna,0.005,greedy,fastANI,True,0,0_2606,0_2606
MK721199.fna,0.005,greedy,fastANI,True,0,0_1347,0_1347
MK721200.fna,0.005,greedy,fastANI,True,0,0_1598,0_1598
MK759918.fna,0.005,greedy,fastANI,True,0,0_808,0_808
MK764384.fna,0.005,greedy,fastANI,False,0,0_2670,0_2670
MK779875.fna,0.005,greedy,fastANI,True,0,0_749,0_749
MK792752.fna,0.005,greedy,fastANI,True,0,0_420,0_420
MK800154.fna,0.005,greedy,fastANI,True,0,0_651,0_651
MK801680.fna,0.005,greedy,fastANI,False,0,0_916,0_916
MK801681.fna,0.005,greedy,fastANI,False,0,0_916,0_916
MK801682.fna,0.005,greedy,fastANI,True,0,0_1187,0_1187
MK801683.fna,0.005,greedy,fastANI,False,0,0_1133,0_1133
MK843319.fna,0.005,greedy,fastANI,True,0,0_785,0_785
MK893987.fna,0.005,greedy,fastANI,True,0,0_544,0_544
MK903033.fna,0.005,greedy,fastANI,True,0,0_2670,0_2670
MK911750.fna,0.005,greedy,fastANI,True,0,0_2106,0_2106
MK922546.fna,0.005,greedy,fastANI,True,0,0_2669,0_2669
MK922547.fna,0.005,greedy,fastANI,True,0,0_2667,0_2667
MK922548.fna,0.005,greedy,fastANI,False,0,0_2667,0_2667
MK936475.fna,0.005,greedy,fastANI,False,0,0_2667,0_2667
MK936476.fna,0.005,greedy,fastANI,False,0,0_2670,0_2670
MK940809.fna,0.005,greedy,fastANI,False,0,0_895,0_895
MK982307.fna,0.005,greedy,fastANI,True,0,0_1388,0_1388
MN013088.fna,0.005,greedy,fastANI,True,0,0_1139,0_1139
MN013089.fna,0.005,greedy,fastANI,True,0,0_145,0_145
MN027503.fna,0.005,greedy,fastANI,True,0,0_195,0_195
MN028536.fna,0.005,greedy,fastANI,False,0,0_1486,0_1486
MN038176.fna,0.005,greedy,fastANI,True,0,0_83,0_83
MN038178.fna,0.005,greedy,fastANI,True,0,0_62,0_62
MN038179.fna,0.005,greedy,fastANI,True,0,0_87,0_87
MN043729.fna,0.005,greedy,fastANI,True,0,0_96,0_96
MN043730.fna,0.005,greedy,fastANI,True,0,0_125,0_125
MN045228.fna,0.005,greedy,fastANI,True,0,0_321,0_321
MN047438.fna,0.005,greedy,fastANI,False,0,0_228,0_228
MN065183.fna,0.005,greedy,fastANI,True,0,0_2227,0_2227
MN082624.fna,0.005,greedy,fastANI,True,0,0_2451,0_2451
MN082625.fna,0.005,greedy,fastANI,True,0,0_2552,0_2552
MN091625.fna,0.005,greedy,fastANI,True,0,0_388,0_388
MN091626.fna,0.005,greedy,fastANI,True,0,0_5,0_5
MN098325.fna,0.005,greedy,fastANI,True,0,0_2659,0_2659
MN103542.fna,0.005,greedy,fastANI,True,0,0_721,0_721
MN114082.fna,0.005,greedy,fastANI,True,0,0_614,0_606.614
MN114083.fna,0.005,greedy,fastANI,True,0,0_606,0_606.614
MN128593.fna,0.005,greedy,fastANI,True,0,0_609,0_609
MN128594.fna,0.005,greedy,fastANI,True,0,0_384,0_384
MN150686.fna,0.005,greedy,fastANI,True,0,0_136,0_136
MN150710.fna,0.005,greedy,fastANI,True,0,0_2638,0_2638
MN153503.fna,0.005,greedy,fastANI,True,0,0_50,0_50
MN172529.fna,0.005,greedy,fastANI,True,0,0_430,0_430
MN176219.fna,0.005,greedy,fastANI,True,0,0_885,0_885
MN176220.fna,0.005,greedy,fastANI,True,0,0_774,0_774
MN176221.fna,0.005,greedy,fastANI,False,0,0_774,0_774
MN176222.fna,0.005,greedy,fastANI,True,0,0_732,0_732
MN176223.fna,0.005,greedy,fastANI,True,0,0_714,0_714
MN176224.fna,0.005,greedy,fastANI,False,0,0_714,0_714
MN176225.fna,0.005,greedy,fastANI,True,0,0_725,0_725
MN176226.fna,0.005,greedy,fastANI,True,0,0_737,0_737
MN176227.fna,0.005,greedy,fastANI,True,0,0_933,0_933
MN176228.fna,0.005,greedy,fastANI,True,0,0_959,0_959
MN176229.fna,0.005,greedy,fastANI,True,0,0_736,0_736
MN176230.fna,0.005,greedy,fastANI,True,0,0_775,0_775
MN176231.fna,0.005,greedy,fastANI,False,0,0_779,0_779
MN176232.fna,0.005,greedy,fastANI,False,0,0_779,0_779
MN241318.fna,0.005,greedy,fastANI,True,0,0_204,0_204
MN270258.fna,0.005,greedy,fastANI,True,0,0_508,0_508
MN270259.fna,0.005,greedy,fastANI,False,0,0_508,0_508
MN270260.fna,0.005,greedy,fastANI,True,0,0_697,0_697
MN270261.fna,0.005,greedy,fastANI,True,0,0_583,0_583
MN270262.fna,0.005,greedy,fastANI,False,0,0_697,0_697
MN270263.fna,0.005,greedy,fastANI,True,0,0_814,0_814
MN270264.fna,0.005,greedy,fastANI,False,0,0_814,0_814
MN270265.fna,0.005,greedy,fastANI,True,0,0_2134,0_2134
MN270266.fna,0.005,greedy,fastANI,False,0,0_588,0_588
MN270267.fna,0.005,greedy,fastANI,True,0,0_588,0_588
MN270268.fna,0.005,greedy,fastANI,True,0,0_664,0_664
MN270269.fna,0.005,greedy,fastANI,True,0,0_717,0_717
MN270270.fna,0.005,greedy,fastANI,True,0,0_872,0_872
MN270271.fna,0.005,greedy,fastANI,True,0,0_760,0_760
MN270272.fna,0.005,greedy,fastANI,False,0,0_760,0_760
MN270273.fna,0.005,greedy,fastANI,False,0,0_683,0_683
MN270274.fna,0.005,greedy,fastANI,True,0,0_817,0_817
MN270275.fna,0.005,greedy,fastANI,True,0,0_869,0_869
MN270276.fna,0.005,greedy,fastANI,True,0,0_623,0_623
MN270277.fna,0.005,greedy,fastANI,True,0,0_766,0_766
MN270278.fna,0.005,greedy,fastANI,True,0,0_852,0_852
MN270279.fna,0.005,greedy,fastANI,True,0,0_509,0_509
MN304941.fna,0.005,greedy,fastANI,False,0,0_203,0_203
MN336261.fna,0.005,greedy,fastANI,False,0,0_225,0_225
MN336262.fna,0.005,greedy,fastANI,False,0,0_229,0_229
MN336263.fna,0.005,greedy,fastANI,False,0,0_229,0_229
MN337887.fna,0.005,greedy,fastANI,True,0,0_2547,0_2547
MN417334.fna,0.005,greedy,fastANI,True,0,0_787,0_787
MN524844.fna,0.005,greedy,fastANI,True,0,0_2604,0_2604
MN524845.fna,0.005,greedy,fastANI,True,0,0_2581,0_2581
MN528768.fna,0.005,greedy,fastANI,True,0,0_675,0_675
MN534315.fna,0.005,greedy,fastANI,True,0,0_1326,0_1326
MN534316.fna,0.005,greedy,fastANI,False,0,0_1829,0_1829
MN534317.fna,0.005,greedy,fastANI,True,0,0_1829,0_1829
MN534318.fna,0.005,greedy,fastANI,False,0,0_1326,0_1326
MN534319.fna,0.005,greedy,fastANI,True,0,0_1785,0_1785
MN534320.fna,0.005,greedy,fastANI,True,0,0_1703,0_1703
MN539736.fna,0.005,greedy,fastANI,False,0,0_210,0_210
MN539737.fna,0.005,greedy,fastANI,False,0,0_210,0_210
MN539738.fna,0.005,greedy,fastANI,False,0,0_210,0_210
MN552143.fna,0.005,greedy,fastANI,True,0,0_753,0_753
MN552144.fna,0.005,greedy,fastANI,True,0,0_2283,0_2283
MN552145.fna,0.005,greedy,fastANI,True,0,0_499,0_499
MN552146.fna,0.005,greedy,fastANI,True,0,0_2444,0_2444
MN552147.fna,0.005,greedy,fastANI,True,0,0_2423,0_2423
MN552148.fna,0.005,greedy,fastANI,True,0,0_2386,0_2386
MN552149.fna,0.005,greedy,fastANI,True,0,0_2409,0_2409
MN552150.fna,0.005,greedy,fastANI,True,0,0_2195,0_2195
MN604230.fna,0.005,greedy,fastANI,True,0,0_947,0_947
MN604698.fna,0.005,greedy,fastANI,True,0,0_923,0_923
MN689503.fna,0.005,greedy,fastANI,True,0,0_2545,0_2545
MN689504.fna,0.005,greedy,fastANI,True,0,0_2541,0_2541
MN689505.fna,0.005,greedy,fastANI,True,0,0_2481,0_2481
MN689506.fna,0.005,greedy,fastANI,True,0,0_2540,0_2540
MN689507.fna,0.005,greedy,fastANI,True,0,0_2515,0_2515
MN689508.fna,0.005,greedy,fastANI,True,0,0_2522,0_2522
MN689509.fna,0.005,greedy,fastANI,True,0,0_1894,0_1894
